listing_id,source,category,make,model,year,engine_cc,fuel_type,transmission,mileage_km,color,condition,num_owners,registered,registration_city,city,price_pkr,listing_date
PK-56409359,PakWheels,Car,Toyota,Corolla,2018,1800,CNG+Petrol,CVT,41500,Beige,Good,4,Yes,Sialkot,Multan,3270000,2023-10-18
PK-44384897,PakWheels,Motorcycle,Honda,CB 150F,2022,150,Petrol,Manual,9600,Green,Excellent,1,Yes,Multan,Rawalpindi,350000,2023-10-06
PK-74894333,OLX,Motorcycle,Road Prince,RP 70,2024,70,Petrol,Manual,0,Green,Excellent,1,No,Un-Registered,Karachi,82000,2023-09-27
PK-82489065,OLX,Motorcycle,Suzuki,GS 150,2022,150,Petrol,Manual,12400,Silver,Good,1,No,Un-Registered,Hyderabad,175000,2023-07-30
PK-73457995,OLX,Motorcycle,United,US 100,2023,100,Petrol,Manual,6000,Red,Good,3,Yes,Sargodha,Sialkot,101000,2023-04-15
PK-61194546,PakWheels,Car,Hyundai,Santro,2023,1000,Petrol,CVT,12500,Blue,Excellent,2,Yes,Sukkur,Sialkot,2442000,2024-12-28
PK-86233824,OLX,Car,Kia,Sorento,2024,2500,Petrol,Automatic,0,Silver,Fair,2,Yes,Rawalpindi,Rawalpindi,11720000,2023-01-21
PK-59727946,PakWheels,Motorcycle,United,US 125,2019,125,Petrol,Manual,34600,Blue,Good,1,Yes,Sargodha,Lahore,114000,2024-09-05
PK-24946716,OLX,Car,Toyota,Land Cruiser,2014,4000,Petrol,Manual,96500,Beige,Fair,1,Yes,Larkana,Karachi,21250000,2023-03-22
PK-68166873,OLX,Motorcycle,Ravi,RX 70,2017,70,Petrol,Manual,49400,Red,Needs Work,1,No,Un-Registered,Quetta,47000,2023-12-17
PK-15892974,PakWheels,Car,Suzuki,Swift,2018,1300,Petrol,Automatic,70000,Pearl White,Excellent,2,Yes,Hyderabad,Lahore,1894000,2024-06-07
PK-60378022,PakWheels,Motorcycle,United,US 125,2021,125,Petrol,Manual,18200,Black,Good,1,Yes,Lahore,Islamabad,119000,2023-02-23
PK-67313183,OLX,Motorcycle,United,US 100,2021,100,Petrol,Manual,22600,Orange,Good,1,Yes,Islamabad,Karachi,93000,2023-02-21
PK-31608946,OLX,Car,Toyota,Vitz,2014,1000,Petrol,Automatic,98500,Blue,Excellent,2,Yes,Hyderabad,Faisalabad,1700000,2023-12-14
PK-74806915,PakWheels,Motorcycle,Honda,CB 125F,2020,125,Petrol,Manual,28400,Black,Good,2,Yes,Lahore,Multan,172000,2023-03-05
PK-88488055,OLX,Car,Honda,City,2024,1200,Petrol,CVT,0,Red,Good,2,Yes,Hyderabad,Peshawar,3433000,2023-09-01
PK-54975010,PakWheels,Car,Changan,Oshan X7,2023,1500,Petrol,Manual,15000,White,Good,1,Yes,Sukkur,Sialkot,6152000,2023-01-27
PK-62785317,PakWheels,Car,Suzuki,Wagon R,2022,1000,CNG+Petrol,Manual,19000,Golden,Good,2,Yes,Peshawar,Karachi,1796000,2024-08-07
PK-69589132,PakWheels,Car,Suzuki,Cultus,2018,1000,Petrol,Manual,72000,Black,Fair,2,Yes,Peshawar,Peshawar,1530000,2024-06-24
PK-37817966,PakWheels,Car,Kia,Sorento,2023,2500,CNG+Petrol,Manual,17000,Silver,Good,1,Yes,Peshawar,Karachi,12036000,2023-11-13
PK-33582182,OLX,Car,Proton,X70,2024,1800,Petrol,Manual,0,Silver,Good,1,Yes,Faisalabad,Larkana,7038000,2024-09-17
PK-31100909,OLX,Car,Kia,Sportage,2022,2000,Petrol,CVT,27000,Silver,Excellent,1,Yes,Faisalabad,Karachi,6595000,2023-04-06
PK-56629163,PakWheels,Motorcycle,Honda,Pridor,2022,100,Petrol,Manual,12800,Blue,Excellent,1,No,Un-Registered,Lahore,129000,2023-10-10
PK-24431556,OLX,Motorcycle,Honda,CD 70,2019,70,Petrol,Manual,41200,Black,Good,1,Yes,Larkana,Lahore,94000,2024-12-17
PK-48723261,OLX,Car,Toyota,Vitz,2020,1000,Petrol,Automatic,54500,Grey,Excellent,1,Yes,Karachi,Karachi,2171000,2024-01-21
PK-12384055,PakWheels,Car,Suzuki,Swift,2022,1300,Petrol,Automatic,22000,White,Good,2,Yes,Sialkot,Lahore,2524000,2024-10-05
PK-37117600,PakWheels,Motorcycle,United,US 100,2022,100,Petrol,Manual,16600,White,Good,2,No,Un-Registered,Faisalabad,98000,2024-09-23
PK-42150820,PakWheels,Car,Honda,City,2018,1200,Petrol,CVT,98500,Beige,Good,1,Yes,Lahore,Islamabad,2380000,2024-05-26
PK-73881463,OLX,Car,Toyota,Vitz,2016,1000,Petrol,Automatic,119500,Blue,Good,1,Yes,Karachi,Hyderabad,1700000,2023-01-02
PK-86488058,OLX,Car,Toyota,Fortuner,2023,2700,Petrol,CVT,12000,Black,Good,1,No,Un-Registered,Larkana,10702000,2024-12-13
PK-56354851,PakWheels,Car,Proton,X70,2022,1800,Petrol,Manual,27000,Maroon,Excellent,1,Yes,Multan,Karachi,6515000,2024-04-20
PK-94298106,PakWheels,Car,Suzuki,Every,2022,660,Petrol,Automatic,16000,Pearl White,Fair,1,No,Un-Registered,Islamabad,2519000,2023-02-15
PK-41773361,OLX,Car,Kia,Sportage,2024,2000,Petrol,Manual,0,Pearl White,Excellent,2,Yes,Rawalpindi,Faisalabad,8002000,2023-10-17
PK-43766839,OLX,Car,Suzuki,Cultus,2018,1000,Hybrid,Manual,57500,White,Excellent,3,Yes,Hyderabad,Gujranwala,1571000,2023-05-13
PK-45660991,OLX,Car,Suzuki,Swift,2022,1300,Hybrid,Manual,15000,Red,Excellent,1,Yes,Gujranwala,Lahore,2746000,2023-05-20
PK-90275738,PakWheels,Car,Honda,Fit,2012,1300,Petrol,CVT,211500,Beige,Fair,1,Yes,Rawalpindi,Islamabad,1530000,2024-01-02
PK-46351600,PakWheels,Motorcycle,United,US 100,2016,100,Petrol,Manual,101000,Green,Needs Work,1,Yes,Gujranwala,Quetta,68000,2024-03-21
PK-47447957,OLX,Motorcycle,Road Prince,RP 125,2020,125,Petrol,Manual,40600,Orange,Good,2,Yes,Gujranwala,Faisalabad,98000,2023-04-07
PK-90462702,PakWheels,Car,Toyota,Land Cruiser,2020,4000,Petrol,CVT,48500,Beige,Good,1,Yes,Multan,Lahore,25200000,2023-05-09
PK-99447700,PakWheels,Motorcycle,Honda,CB 125F,2019,125,Petrol,Manual,43400,Silver,Fair,2,No,Un-Registered,Hyderabad,136000,2024-06-28
PK-71115319,PakWheels,Car,Changan,M9,2023,1000,Petrol,Manual,13000,Black,Excellent,2,Yes,Hyderabad,Larkana,2875000,2024-04-02
PK-24815512,PakWheels,Motorcycle,Yamaha,YBZ 125,2020,125,Petrol,Manual,58400,Green,Good,1,Yes,Rawalpindi,Rawalpindi,137000,2024-04-19
PK-11543982,PakWheels,Motorcycle,Honda,CB 300R,2020,300,Petrol,Manual,29400,Blue,Fair,1,Yes,Larkana,Bahawalpur,595000,2024-11-05
PK-79618389,PakWheels,Motorcycle,Yamaha,MT-15,2023,155,Petrol,Manual,6400,Red,Fair,2,Yes,Islamabad,Sialkot,749000,2024-06-18
PK-59871485,PakWheels,Car,Suzuki,Jimny,2024,1500,Petrol,CVT,0,Grey,Fair,2,Yes,Bahawalpur,Multan,5094000,2024-05-02
PK-33248060,OLX,Car,Honda,Fit,2020,1300,Petrol,Automatic,31500,Golden,Excellent,2,Yes,Multan,Lahore,2089000,2023-07-21
PK-20448423,PakWheels,Motorcycle,Honda,CB 125F,2021,125,Petrol,Manual,16400,Green,Good,2,Yes,Peshawar,Karachi,184000,2024-01-14
PK-76591702,PakWheels,Car,Suzuki,Alto,2022,660,Petrol,CVT,16500,Red,Fair,1,Yes,Rawalpindi,Islamabad,1360000,2024-02-06
PK-35001978,OLX,Car,Hyundai,Elantra,2022,2000,Petrol,CVT,14000,Red,Good,1,Yes,Bahawalpur,Larkana,5915000,2024-12-14
PK-96968508,PakWheels,Car,Suzuki,Alto,2023,660,CNG+Petrol,Automatic,11000,Golden,Good,2,Yes,Sialkot,Faisalabad,1772000,2024-04-05
PK-74739950,OLX,Motorcycle,Yamaha,MT-15,2024,155,Petrol,Manual,0,Orange,Good,3,Yes,Hyderabad,Rawalpindi,842000,2023-10-30
PK-46114396,OLX,Motorcycle,Yamaha,R15,2023,155,Petrol,Manual,6600,Green,Excellent,1,Yes,Hyderabad,Karachi,700000,2024-09-08
PK-13025600,PakWheels,Car,Kia,Picanto,2019,1000,Petrol,Automatic,40500,Silver,Fair,1,Yes,Hyderabad,Karachi,1870000,2023-05-01
PK-58632701,OLX,Motorcycle,Yamaha,YBR 125,2023,125,Petrol,Manual,9000,Orange,Fair,3,Yes,Multan,Bahawalpur,164000,2023-07-03
PK-14723415,OLX,Car,Honda,Fit,2013,1300,Petrol,Manual,134500,Black,Fair,3,Yes,Faisalabad,Sargodha,1530000,2024-12-14
PK-92059797,PakWheels,Motorcycle,Honda,CG 125,2016,125,Petrol,Manual,41800,Red,Good,2,Yes,Larkana,Rawalpindi,102000,2024-03-20
PK-95519976,PakWheels,Car,Changan,Oshan X7,2021,1500,Petrol,Manual,47000,Red,Excellent,1,Yes,Rawalpindi,Islamabad,6502000,2024-12-06
PK-33371123,OLX,Motorcycle,Honda,CG 125,2024,125,Petrol,Manual,0,Grey,Excellent,2,Yes,Islamabad,Lahore,180000,2023-07-26
PK-47215199,OLX,Car,MG,HS,2022,1500,Petrol,CVT,25000,Grey,Fair,2,Yes,Gujranwala,Rawalpindi,6382000,2023-12-03
PK-19638979,OLX,Car,Kia,Sorento,2023,2500,Hybrid,CVT,8500,White,Good,3,Yes,Quetta,Lahore,12237000,2023-02-24
PK-47392210,OLX,Car,Suzuki,Cultus,2017,1000,Petrol,Manual,83500,Blue,Excellent,2,No,Un-Registered,Karachi,1530000,2023-06-10
PK-39843354,OLX,Car,Kia,Picanto,2024,1000,Petrol,Manual,0,Silver,Fair,1,No,Un-Registered,Peshawar,2400000,2024-07-04
PK-75655873,PakWheels,Car,Toyota,Vitz,2016,1000,Petrol,CVT,73000,Beige,Excellent,1,Yes,Islamabad,Karachi,1726000,2023-04-27
PK-10243970,PakWheels,Motorcycle,Honda,CD 70,2021,70,Petrol,Manual,24000,Silver,Good,1,Yes,Peshawar,Faisalabad,105000,2023-02-26
PK-30540246,PakWheels,Car,Kia,Sportage,2024,2000,Petrol,Manual,0,Red,Fair,4,Yes,Faisalabad,Gujranwala,6837000,2024-11-11
PK-71079408,OLX,Car,Honda,City,2022,1200,Petrol,Manual,27000,Grey,Good,1,Yes,Hyderabad,Karachi,3098000,2024-06-29
PK-67738851,OLX,Car,Suzuki,Cultus,2023,1000,Petrol,Automatic,17500,White,Good,1,Yes,Quetta,Hyderabad,2151000,2024-08-06
PK-19210640,PakWheels,Motorcycle,Honda,Pridor,2021,100,Petrol,Manual,15800,Black,Fair,1,Yes,Sargodha,Karachi,108000,2024-12-26
PK-70518349,PakWheels,Car,Toyota,Hilux,2015,2800,Petrol,Automatic,108000,Pearl White,Good,2,Yes,Gujranwala,Gujranwala,6375000,2023-06-17
PK-84335596,PakWheels,Car,MG,HS,2023,1500,Petrol,Automatic,12000,Silver,Excellent,1,Yes,Bahawalpur,Karachi,8408000,2023-02-09
PK-40445873,PakWheels,Car,Kia,Sorento,2022,2500,Petrol,Automatic,18500,Grey,Needs Work,1,Yes,Bahawalpur,Sialkot,8996000,2023-08-29
PK-70063491,OLX,Motorcycle,Honda,CB 300R,2023,300,Petrol,Manual,8400,Grey,Good,1,Yes,Bahawalpur,Karachi,820000,2023-05-28
PK-27358523,OLX,Motorcycle,Yamaha,MT-15,2021,155,Petrol,Manual,19400,Green,Fair,1,Yes,Lahore,Lahore,635000,2024-04-27
PK-45126937,OLX,Car,Kia,Sportage,2023,2000,Petrol,Manual,9500,Blue,Excellent,1,Yes,Peshawar,Bahawalpur,7227000,2023-01-04
PK-32685833,PakWheels,Car,MG,ZS,2023,1500,Petrol,Manual,14000,Maroon,Excellent,1,No,Un-Registered,Lahore,6757000,2023-01-22
PK-34567016,PakWheels,Car,Hyundai,Elantra,2020,2000,Petrol,Automatic,38000,Green,Good,2,Yes,Faisalabad,Karachi,4677000,2024-03-10
PK-74578630,OLX,Car,Kia,Picanto,2024,1000,Petrol,Automatic,0,White,Fair,1,Yes,Gujranwala,Sialkot,2469000,2024-09-15
PK-94672838,PakWheels,Car,Suzuki,Alto,2020,660,Petrol,Manual,50000,Golden,Good,2,Yes,Gujranwala,Sargodha,1468000,2023-03-21
PK-35901383,OLX,Motorcycle,Suzuki,GD 110S,2023,110,Petrol,Manual,12800,Red,Good,3,Yes,Bahawalpur,Lahore,145000,2023-09-28
PK-42232757,PakWheels,Car,Hyundai,Elantra,2024,2000,CNG+Petrol,Manual,0,Beige,Good,1,Yes,Peshawar,Rawalpindi,6323000,2023-09-13
PK-59137409,PakWheels,Car,Toyota,Vitz,2016,1000,Diesel,Manual,99000,Maroon,Needs Work,3,Yes,Bahawalpur,Lahore,1700000,2024-10-16
PK-75218395,PakWheels,Motorcycle,Honda,Pridor,2021,100,Petrol,Manual,34200,Silver,Good,3,Yes,Rawalpindi,Hyderabad,108000,2023-06-15
PK-63256948,PakWheels,Motorcycle,Yamaha,YBZ 125,2018,125,Petrol,Manual,50600,Red,Needs Work,2,Yes,Sialkot,Rawalpindi,128000,2024-12-12
PK-71694016,PakWheels,Car,Honda,Fit,2017,1300,CNG+Petrol,CVT,93500,Silver,Excellent,1,No,Un-Registered,Larkana,1530000,2024-01-28
PK-58294486,OLX,Motorcycle,Honda,Pridor,2018,100,Petrol,Manual,45600,Blue,Fair,1,Yes,Faisalabad,Lahore,85000,2023-02-06
PK-59504107,OLX,Car,Honda,Civic,2020,1800,Diesel,Manual,32000,White,Good,1,Yes,Bahawalpur,Faisalabad,4393000,2023-05-13
PK-80991051,PakWheels,Motorcycle,Yamaha,R15,2022,155,Petrol,Manual,22800,Green,Needs Work,1,Yes,Bahawalpur,Karachi,510000,2023-08-12
PK-26074284,OLX,Car,Suzuki,Cultus,2021,1000,Hybrid,Manual,45500,Silver,Fair,1,Yes,Faisalabad,Larkana,1530000,2023-12-20
PK-11904117,PakWheels,Car,Toyota,Prius,2020,1800,Petrol,Automatic,55000,Black,Fair,2,Yes,Bahawalpur,Multan,5100000,2023-11-28
PK-30334572,OLX,Car,Honda,HR-V,2023,1500,Diesel,Manual,6500,Black,Needs Work,2,Yes,Gujranwala,Lahore,5950000,2023-08-14
PK-76086748,OLX,Motorcycle,United,US 70,2016,70,Petrol,Manual,42600,White,Good,1,Yes,Faisalabad,Rawalpindi,55000,2023-09-14
PK-72729472,PakWheels,Motorcycle,United,US 125,2021,125,Petrol,Manual,19600,Black,Good,1,No,Un-Registered,Karachi,125000,2024-01-24
PK-65537003,PakWheels,Motorcycle,Yamaha,MT-15,2021,155,Petrol,Manual,19000,Grey,Fair,2,Yes,Karachi,Karachi,604000,2024-02-17
PK-12827313,PakWheels,Motorcycle,Honda,CB 150F,2021,150,Petrol,Manual,21400,Blue,Fair,2,Yes,Sargodha,Faisalabad,263000,2024-02-15
PK-38284690,OLX,Car,Honda,Civic,2015,1800,Hybrid,Manual,131500,Black,Fair,4,No,Un-Registered,Hyderabad,3570000,2024-07-18
PK-82149862,PakWheels,Car,MG,HS,2023,1500,Hybrid,CVT,13500,Brown,Excellent,1,Yes,Bahawalpur,Karachi,8333000,2024-03-22
PK-98161045,PakWheels,Car,Kia,Stonic,2022,1000,Petrol,Manual,33000,Red,Excellent,1,Yes,Bahawalpur,Lahore,5096000,2024-11-10
PK-41125867,PakWheels,Car,Suzuki,Every,2023,660,Petrol,Manual,18000,Maroon,Good,1,Yes,Gujranwala,Rawalpindi,2967000,2024-02-14
PK-17316042,OLX,Car,Suzuki,Swift,2018,1300,Petrol,Manual,57000,Red,Fair,2,Yes,Faisalabad,Islamabad,1870000,2024-08-20
PK-76192059,OLX,Car,Honda,Civic,2021,1800,Petrol,Automatic,40500,Grey,Excellent,1,Yes,Lahore,Islamabad,4900000,2024-11-10
PK-85799304,PakWheels,Motorcycle,Ravi,RX 70,2018,70,Petrol,Manual,45000,Grey,Good,3,No,Un-Registered,Multan,48000,2023-11-12
PK-27860289,PakWheels,Car,Kia,Sorento,2023,2500,Petrol,Automatic,12500,Blue,Fair,3,No,Un-Registered,Peshawar,10152000,2024-07-01
PK-10267329,OLX,Car,Kia,Sportage,2019,2000,Petrol,Manual,55000,Black,Good,2,Yes,Quetta,Karachi,5901000,2023-03-07
PK-84437747,OLX,Motorcycle,Ravi,RX 110,2019,110,Petrol,Manual,37600,Green,Fair,1,Yes,Larkana,Sialkot,74000,2023-12-30
PK-73931402,OLX,Motorcycle,Yamaha,YBR 125,2024,125,Petrol,Manual,0,Green,Good,1,Yes,Bahawalpur,Karachi,199000,2024-09-16
PK-16022852,OLX,Car,Suzuki,Cultus,2024,1000,Diesel,CVT,0,Pearl White,Excellent,2,Yes,Faisalabad,Multan,2163000,2023-12-24
PK-63424797,PakWheels,Motorcycle,Honda,CB 300R,2024,300,Petrol,Manual,0,Silver,Excellent,1,Yes,Multan,Lahore,887000,2024-08-24
PK-25405014,PakWheels,Car,Honda,City,2018,1200,Petrol,Manual,68500,Beige,Fair,2,No,Un-Registered,Lahore,2380000,2024-08-26
PK-12493816,PakWheels,Motorcycle,Honda,CB 150F,2022,150,Petrol,Manual,14200,Green,Excellent,1,Yes,Rawalpindi,Peshawar,333000,2023-01-24
PK-91995230,OLX,Car,Changan,M9,2024,1000,Petrol,Automatic,0,Black,Excellent,1,Yes,Quetta,Hyderabad,3104000,2023-12-05
PK-42930552,OLX,Car,Suzuki,Every,2021,660,Petrol,Manual,18000,Black,Good,4,Yes,Rawalpindi,Hyderabad,2461000,2024-11-14
PK-27764558,PakWheels,Car,Honda,City,2022,1200,Petrol,Automatic,35500,White,Fair,1,Yes,Rawalpindi,Karachi,2716000,2024-01-24
PK-81774457,PakWheels,Car,Changan,Oshan X7,2023,1500,Petrol,Manual,13500,Pearl White,Fair,3,Yes,Bahawalpur,Hyderabad,5445000,2023-02-28
PK-76274309,PakWheels,Motorcycle,Yamaha,R15,2022,155,Petrol,Manual,15800,Blue,Good,1,Yes,Faisalabad,Lahore,661000,2023-07-07
PK-88383612,OLX,Car,Changan,Oshan X7,2022,1500,Petrol,Manual,21000,Pearl White,Excellent,2,Yes,Sargodha,Islamabad,6659000,2024-08-30
PK-69924042,PakWheels,Motorcycle,Honda,CG 125,2016,125,Petrol,Manual,63200,Blue,Fair,1,No,Un-Registered,Karachi,102000,2024-10-17
PK-32093112,OLX,Car,Suzuki,Jimny,2022,1500,Petrol,Automatic,27500,Beige,Good,1,Yes,Multan,Lahore,5302000,2023-08-16
PK-57814776,PakWheels,Car,Hyundai,Elantra,2020,2000,Diesel,Manual,59500,Silver,Good,2,Yes,Peshawar,Islamabad,5163000,2024-08-05
PK-89283715,PakWheels,Car,MG,ZS,2023,1500,Petrol,Manual,14500,Blue,Fair,3,Yes,Quetta,Lahore,5465000,2023-06-11
PK-50807396,OLX,Motorcycle,Yamaha,R15,2019,155,Petrol,Manual,51000,Grey,Fair,1,No,Un-Registered,Islamabad,510000,2024-11-03
PK-13912897,PakWheels,Motorcycle,Suzuki,Gixxer 150,2024,150,Petrol,Manual,0,White,Fair,1,No,Un-Registered,Karachi,328000,2023-09-27
PK-83386229,PakWheels,Motorcycle,Suzuki,Gixxer 150,2024,150,Petrol,Manual,0,Green,Excellent,1,Yes,Bahawalpur,Faisalabad,385000,2024-03-27
PK-75033648,OLX,Car,Proton,X70,2022,1800,Petrol,Manual,29500,Silver,Fair,1,Yes,Karachi,Rawalpindi,6208000,2024-04-12
PK-51646904,OLX,Motorcycle,United,US 125,2019,125,Petrol,Manual,29000,Silver,Excellent,1,Yes,Sialkot,Lahore,107000,2024-02-22
PK-65395437,PakWheels,Car,Honda,Fit,2018,1300,Hybrid,Manual,93500,Green,Fair,2,No,Un-Registered,Lahore,1530000,2023-08-16
PK-28245114,PakWheels,Motorcycle,United,US 70,2016,70,Petrol,Manual,80600,Orange,Excellent,2,Yes,Karachi,Islamabad,56000,2023-12-22
PK-44715866,PakWheels,Motorcycle,United,US 70,2017,70,Petrol,Manual,60000,Orange,Good,2,Yes,Multan,Karachi,55000,2023-10-10
PK-40885476,PakWheels,Car,Changan,M9,2022,1000,Petrol,Manual,26500,Green,Good,1,Yes,Lahore,Karachi,2702000,2023-01-13
PK-83508869,PakWheels,Car,Suzuki,Alto,2024,660,Petrol,Manual,0,Red,Good,1,Yes,Peshawar,Karachi,1795000,2023-08-03
PK-95570209,PakWheels,Motorcycle,Suzuki,Gixxer 150,2020,150,Petrol,Manual,28800,Red,Fair,2,Yes,Larkana,Larkana,255000,2023-10-02
PK-31010543,PakWheels,Car,Suzuki,Alto,2023,660,Petrol,Manual,14500,White,Excellent,1,Yes,Sukkur,Karachi,1825000,2023-08-11
PK-40581711,PakWheels,Car,Changan,M9,2023,1000,Petrol,CVT,15000,Red,Excellent,2,Yes,Islamabad,Larkana,2990000,2024-07-08
PK-97604266,PakWheels,Car,Toyota,Hilux,2021,2800,Petrol,CVT,32500,White,Excellent,1,Yes,Karachi,Rawalpindi,7501000,2024-04-04
PK-10381184,OLX,Motorcycle,Road Prince,RP 125,2016,125,Petrol,Manual,39000,White,Good,2,No,Un-Registered,Karachi,89000,2024-11-27
PK-22478992,PakWheels,Car,Honda,Fit,2016,1300,Petrol,Automatic,84500,Blue,Fair,1,Yes,Rawalpindi,Quetta,1530000,2023-08-27
PK-48078080,PakWheels,Car,Honda,BRV,2023,1500,Petrol,Manual,2500,Maroon,Needs Work,2,No,Un-Registered,Karachi,4419000,2024-09-10
PK-80740294,OLX,Motorcycle,Ravi,RX 110,2016,110,Petrol,Manual,71800,Grey,Good,1,No,Un-Registered,Karachi,72000,2023-09-29
PK-21267237,OLX,Car,Toyota,Fortuner,2015,2700,CNG+Petrol,CVT,77500,Green,Fair,1,Yes,Gujranwala,Hyderabad,7650000,2024-06-30
PK-34794962,PakWheels,Motorcycle,Suzuki,GD 110S,2020,110,Petrol,Manual,28200,Orange,Excellent,2,No,Un-Registered,Islamabad,128000,2024-12-20
PK-48862698,OLX,Car,MG,HS,2021,1500,CNG+Petrol,Manual,50500,Golden,Good,1,Yes,Multan,Lahore,6663000,2023-11-28
PK-84551867,OLX,Motorcycle,Honda,CB 300R,2023,300,Petrol,Manual,4000,White,Good,1,Yes,Quetta,Gujranwala,829000,2024-03-28
PK-93044549,PakWheels,Car,Toyota,Fortuner,2015,2700,Diesel,CVT,142000,Grey,Good,1,Yes,Islamabad,Karachi,7650000,2024-10-13
PK-95784940,PakWheels,Car,Kia,Stonic,2024,1000,Hybrid,CVT,0,Black,Excellent,2,Yes,Peshawar,Lahore,5771000,2024-02-10
PK-48545383,OLX,Motorcycle,Honda,CB 150F,2024,150,Petrol,Manual,0,Blue,Needs Work,1,Yes,Faisalabad,Sukkur,247000,2023-09-05
PK-78113730,PakWheels,Car,Honda,City,2019,1200,Petrol,Manual,42000,White,Good,1,Yes,Sialkot,Lahore,2540000,2023-06-20
PK-65049584,PakWheels,Car,Toyota,Yaris,2021,1300,Petrol,CVT,51500,Green,Excellent,1,Yes,Quetta,Islamabad,2751000,2024-05-20
PK-46402657,PakWheels,Car,Toyota,Prius,2015,1800,Petrol,Automatic,134500,Green,Excellent,3,Yes,Quetta,Karachi,5100000,2024-01-27
PK-69911205,OLX,Car,Kia,Sportage,2020,2000,CNG+Petrol,Manual,53500,White,Fair,1,No,Un-Registered,Karachi,5100000,2024-06-12
PK-28394811,PakWheels,Motorcycle,Honda,CB 125F,2022,125,Petrol,Manual,16400,Black,Good,2,No,Un-Registered,Karachi,209000,2024-10-15
PK-66615007,OLX,Motorcycle,Honda,CD 70,2018,70,Petrol,Manual,37000,Green,Good,1,Yes,Peshawar,Karachi,82000,2023-04-10
PK-71725422,OLX,Car,Toyota,Yaris,2024,1300,Petrol,CVT,0,Beige,Good,1,Yes,Peshawar,Rawalpindi,3115000,2024-01-02
PK-81786067,PakWheels,Motorcycle,Suzuki,GD 110S,2023,110,Petrol,Manual,8800,White,Fair,2,Yes,Hyderabad,Karachi,142000,2023-07-09
PK-65078472,OLX,Car,Suzuki,Swift,2019,1300,Petrol,Manual,50500,Grey,Good,1,No,Un-Registered,Islamabad,2038000,2024-11-20
PK-37896908,OLX,Car,Kia,Sorento,2023,2500,Petrol,Automatic,18000,Maroon,Excellent,1,No,Un-Registered,Islamabad,12749000,2024-09-13
PK-51658222,OLX,Car,Toyota,Hilux,2018,2800,Diesel,Automatic,73500,Beige,Excellent,1,Yes,Hyderabad,Sargodha,6375000,2024-02-22
PK-57386072,PakWheels,Motorcycle,Road Prince,RP 70,2022,70,Petrol,Manual,12000,Black,Good,1,Yes,Bahawalpur,Islamabad,74000,2023-11-21
PK-67699732,OLX,Car,Suzuki,Wagon R,2022,1000,Petrol,Manual,30500,Golden,Fair,1,Yes,Sargodha,Peshawar,1694000,2024-09-21
PK-10124737,PakWheels,Car,Toyota,Vitz,2018,1000,Petrol,Automatic,64500,Silver,Good,3,Yes,Sialkot,Rawalpindi,1843000,2023-05-01
PK-49818848,OLX,Car,Toyota,Corolla,2018,1800,Petrol,Manual,58000,Golden,Good,2,No,Un-Registered,Hyderabad,3143000,2023-07-23
PK-10600033,OLX,Motorcycle,Honda,Pridor,2020,100,Petrol,Manual,36000,Black,Good,1,Yes,Islamabad,Quetta,107000,2023-04-11
PK-67943873,OLX,Car,Kia,Sorento,2022,2500,Diesel,Automatic,25500,Blue,Fair,3,No,Un-Registered,Karachi,9950000,2023-04-23
PK-60577236,PakWheels,Motorcycle,Suzuki,Gixxer 150,2023,150,Petrol,Manual,10200,Black,Needs Work,2,No,Un-Registered,Gujranwala,255000,2024-11-22
PK-70832218,PakWheels,Car,Suzuki,Every,2018,660,Petrol,Manual,49500,White,Excellent,2,Yes,Sargodha,Karachi,2380000,2024-08-09
PK-97825168,OLX,Car,Honda,BRV,2017,1500,Diesel,Manual,107000,Maroon,Excellent,2,Yes,Sargodha,Rawalpindi,3825000,2023-08-10
PK-24742738,OLX,Car,Hyundai,Elantra,2023,2000,Petrol,Automatic,8000,Golden,Good,1,Yes,Larkana,Islamabad,5972000,2023-11-17
PK-95360153,PakWheels,Car,Honda,City,2024,1200,Petrol,Automatic,0,Black,Good,1,Yes,Multan,Hyderabad,3402000,2023-10-28
PK-65890810,OLX,Car,Honda,Civic,2015,1800,Hybrid,CVT,97500,Green,Excellent,2,Yes,Karachi,Peshawar,3570000,2024-11-10
PK-28808678,OLX,Car,MG,ZS,2021,1500,Petrol,CVT,36000,Grey,Good,1,Yes,Rawalpindi,Multan,5473000,2023-02-15
PK-66711004,PakWheels,Car,Hyundai,Tucson,2024,2000,Petrol,Automatic,0,Silver,Good,2,Yes,Multan,Faisalabad,7464000,2024-01-27
PK-71568435,PakWheels,Car,Proton,Saga,2021,1300,Petrol,Automatic,34500,Black,Excellent,2,Yes,Lahore,Lahore,2626000,2024-07-25
PK-46540265,PakWheels,Car,Honda,Civic,2018,1800,Petrol,Automatic,75000,Red,Excellent,1,Yes,Bahawalpur,Peshawar,3740000,2024-03-25
PK-43581121,OLX,Car,Suzuki,Cultus,2024,1000,CNG+Petrol,Manual,0,Green,Good,1,Yes,Lahore,Lahore,2224000,2024-02-12
PK-25356563,PakWheels,Motorcycle,Honda,Pridor,2022,100,Petrol,Manual,14400,Red,Excellent,2,No,Un-Registered,Islamabad,131000,2024-11-03
PK-72919889,PakWheels,Car,Toyota,Corolla,2020,1800,Petrol,Manual,58000,Black,Good,1,No,Un-Registered,Islamabad,3328000,2024-09-15
